//
// Definitions:
//
186,000 mps: ^^It's not just a good idea -- It's the law.
A.A.A.A.A.:  ^^An organization for drunks who drive
"It is always easier to believe than to deny.^^Our minds are naturally affirmative." - John Burroughs, American essayist (1837-1921)
"It is as easy to recall an unkind word as to draw back a bullet after firing a gun." - Bob Edwards
"It is bad luck to be superstitious" - Andrew W. Mathis
"It is better to be a reorganizer than a reorganizee." - Norman R. Augustine
 It is better to debate a question without settling it than to settle a question without debating it.
 It is better to have loved a short man than never to have loved a tall.
 It is better to have loved and lost than to have hated and won.
 It is better to keep your mouth closed and let people think you are a fool than to open it and remove all doubt. - Samual Clemmens
 It is better to kiss an avocado than to get in a fight with an aardvark
"It is better to remain silent and thought a fool, than to open your mouth and remove all doubt." - Anonymous
"It is difficult to get a man to understand something when his salary depends upon his not understanding it." - Upton Sinclair (1878-1968)
"It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the kingdom of god." - Matthew 19:24
 It is easier for a camel to pass through the eye of a needle than it is for a plan to pass unchanged through a committee.^^Miesch's Note:^A camel is a racehorse designed by a committee.
"It is easier to fight for principles than to live up to them." - Alfred Adler,^Father of individual psychology (1870-1937)
 It is easier to get forgiveness than permission.
"It is easier to stay out than to get out." - Mark Twain^Following the Equator, 1897
"It is easy for a man to manage his wife. All he has to do is follow her instructions." - Bob Edwards
"It is easy to tell when a politician is lying. Watch his lips. If they move, he's lying." - Gracie Allen
 It is far better to be deceived than to be undeceived by those we love.
 It is hard to fly with the eagles^When you work with the turkeys.
"It is hard to have a Southern overseer; it is worse to have a Northern one; but worst of all when you are the slave- driver of yourself." - Henry David Thoreau
 It is impossible to enjoy idling thoroughly unless one has plenty of work to do.
"It is impossible to experience one's death objectively and still carry a tune." - Woody Allen
"It is impossible to get anywhere without sinning against reason." - Einstein
"It is impossible to make anything foolproof, because fools are so ingenious" - anonymous
"It is impossible to travel faster than the speed of light, and certainly not desirable, as one's hat keeps blowing off." - Woody Allen
 It is morally wrong to allow suckers to keep their money.
"It is more important that a proposition be interesting than that it be true." - Alfred North Whitehead (1861-1947)^Adventures of Ideas, 1933
"It is much easier to be critical than to be correct." - Benjamin Disraeli
 It is much easier to suggest solutions when you know nothing about the problem.
"It is neither wealth nor splendor, but tranquility and occupation, that gives happiness." - Thomas Jefferson
"It is no sin to sell dear, but a sin to give ill measure." - James Kelly^Scottish Proverbs, 1721
"It is not enough to have a good mind. The main thing is to use it well." - Descartes
"It is not necessary for the public to know whether I am joking or whether I am serious, just as it is not necessary for me to know it myself." - Salvador Dali
"It is not necessary to understand things in order to argue about them." - Pierre Augustin Caron de Beaumarchais, French author-dramatist (1732-1799)
"It is not only what we do, but also what we do not do for which we are accountable." - Moliere
"It is not what we do, but also what we do not do, for which we are accountable." - Moliere
"It is now proved beyond doubt that smoking is one of leading causes of statistics." - Fletcher Knebel
"It is odd, is it not, that a person's worth to society by is measured by their wealth, when instead their wealth should be measured by their worth to society." - A. Cygni
 It is only when you need to knock on wood that you realize that the world is entirely made up of aluminum and plastic.
"It is people who live by the rules that are always hoping to get them changed." - Robert Harbison
"It is perfectly true that the government is best which govern least.^^It is equally true that the government is best which provides most." - Walter Lippmann
"It is the business of the future to be dangerous." - Hawkwind
"It is this simplicity that makes the uneducated more effective than the educated when addressing popular audiences." - Aristotle (384-322 B.C.)^Rhetoric
"It is true that you may fool all the people some of the time; you can even fool some of the people all of the time; but you can't fool all of the people all of the time." - Abraham Lincoln (1809-1865)^To a caller at the White House
"It is useless for sheep to pass resolutions in favour of vegetarianism while wolves remain of a different opinion." - William Ralph Inge
"It is well known what a middleman is:^he is a man who bamboozles one party and plunders the other." - Benjamin Disraeli (1804-1881)^Speech, 11 April 1845
"It is well to remember that the entire universe, with one trifling exception, is composed of others." - John Andrew Holmes
"It is when I struggle to be brief that I became obscure." - Horace^Epistles (Ars Poetica)
"It makes no difference what is it, a woman will buy anything she thinks a store is losing money on." - Frank McKinney (Kin) Hubbard (1968-1930)
"It may be that our role on this planet is not to worship god but to create him." - Arthur C. Clarke
"It may be that the race is not always to the swift, nor the battle to the strong -- but thats the way to bet it." - Damon Runyon
 It pays to remember your social obligations.^^If you don't go to other people's funerals, they won't go to yours.
"It seems as if the world is divided into two sets of people -- one set engaged in making money by productive labour and the other set are simultaneously engaged in taking it away from them." - Bob Edwards
 It seems like the less a statesman amounts to, the more he loves the flag.
 It takes about ten years to get used to how old you are.
 It takes both a weapon, and two people, to commit a murder.
 It takes one woman nine months to produce a baby, no matter how many men you put on the job.
"It takes two to make a bargain." - English proverb
"It usually takes more than three weeks to prepare a good impromptu speech." - Mark Twain, American Writer (1835-1910)
"It was a blonde.^^A blonde to make a bishop kick a hole in a stained glass window." - Raymond Chandler, "Farewell, my lovely."
 It was a book to kill time for those who liked it better dead.
"It was always thus; and even if 'twere not, 'twould inevitably have been always thus." - Dean Lattimer
"It would be as useless to perceive how things 'actually look' as it would be to watch the random dots on untuned television screens." - Marvin Minsky
"It's a good thing we don't get all the government we pay for." - Will Rogers
 It's a poor workman who blames his tools.
